HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.Index,Input.HS_CITY,Input.HS_COUNTRY,Input.HS_NAME,Input.HS_POSTAL_CD,Input.HS_STATE,Input.HS_CEEB,Input.HS_NCES,Input.HS_MATCH_NAME,Input.HS_STATE_FULL,Answer.HS_NCES,Answer.HS_NO_NCES.on,Approve,Reject
373L46LKQC9IWO4394A9C8EA3NAJK5,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:20:42 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:20:42 PDT 2020, , ,3HMVI3QICOV98WBADWAW50SKP2XY1F,A1FYJYV4GBFELD,Submitted,Thu Jun 18 11:37:26 PDT 2020,Thu Jun 18 11:37:56 PDT 2020,Sun Jun 21 11:37:56 PDT 2020, , , ,30,0% (0/0),0% (0/0),0% (0/0),1098,Athens,USA,athens academy,30604,GA,110113, , ,Georgia,A1501216,false,x, 
373L46LKQC9IWO4394A9C8EA3NAJK5,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:20:42 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:20:42 PDT 2020, , ,3NPFYT4IZH7HC6B3QJ9XT9PHPLPXGB,A2R2ZOTG7BFHWG,Submitted,Thu Jun 18 11:48:15 PDT 2020,Thu Jun 18 11:49:15 PDT 2020,Sun Jun 21 11:49:15 PDT 2020, , , ,60,0% (0/0),0% (0/0),0% (0/0),1098,Athens,USA,athens academy,30604,GA,110113, , ,Georgia,A1501216,false,x, 
373L46LKQC9IWO4394A9C8EA3NAJK5,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:20:42 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:20:42 PDT 2020, , ,3RRCEFRB7RFUNNFIQMFEVN1MGDPB4Q,A2VTSK2O6LGA2P,Submitted,Thu Jun 18 11:33:24 PDT 2020,Thu Jun 18 11:34:05 PDT 2020,Sun Jun 21 11:34:05 PDT 2020, , , ,41,0% (0/0),0% (0/0),0% (0/0),1098,Athens,USA,athens academy,30604,GA,110113, , ,Georgia,A1501216,false,x, 
373L46LKQC9IWO4394A9C8EA3NAKJ6,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:20:55 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:20:55 PDT 2020, , ,33M4IA01QL481WKH6U39SD3ORUZRX0,A1Q890R4148O5G,Submitted,Thu Jun 18 11:43:55 PDT 2020,Thu Jun 18 11:43:59 PDT 2020,Sun Jun 21 11:43:59 PDT 2020, , , ,4,0% (0/0),0% (0/0),0% (0/0),781,New York,USA,urban assemby ny harbor schl,10004,NY, , , ,New York, ,true, ,x
373L46LKQC9IWO4394A9C8EA3NAKJ6,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:20:55 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:20:55 PDT 2020, , ,386PBUZZXK0W3EKFK6RCFSMAA41JLK,AFS1T34U5DMYF,Submitted,Thu Jun 18 12:02:34 PDT 2020,Thu Jun 18 12:03:00 PDT 2020,Sun Jun 21 12:03:00 PDT 2020, , , ,26,0% (0/0),0% (0/0),0% (0/0),781,New York,USA,urban assemby ny harbor schl,10004,NY, , , ,New York,360007705560,false,x, 
373L46LKQC9IWO4394A9C8EA3NAKJ6,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:20:55 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:20:55 PDT 2020, , ,3GLB5JMZF2Y3E06MZJ8LZ2MP93KDGW,A1TIO97G4K0ZFF,Submitted,Thu Jun 18 12:10:01 PDT 2020,Thu Jun 18 12:11:29 PDT 2020,Sun Jun 21 12:11:29 PDT 2020, , , ,88,0% (0/0),0% (0/0),0% (0/0),781,New York,USA,urban assemby ny harbor schl,10004,NY, , , ,New York, ,true,x, 
373L46LKQC9IWO4394A9C8EA3NAKJ6,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:20:55 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:20:55 PDT 2020, , ,3HRMW88U1BT97Q1EYAILX0M3B0JM0G,A2U14TBAOQV0KK,Submitted,Thu Jun 18 11:56:23 PDT 2020,Thu Jun 18 11:57:21 PDT 2020,Sun Jun 21 11:57:21 PDT 2020, , , ,58,0% (0/0),0% (0/0),0% (0/0),781,New York,USA,urban assemby ny harbor schl,10004,NY, , , ,New York,360007705560,false,x, 
374UMBUHOASURTOKTL7FQVOBWGSTC7,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:20:43 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:20:43 PDT 2020, , ,3H0W84IWBP5ZVWT0BPDH4OIHBONREQ,A2DDPSXH2X96RF,Submitted,Thu Jun 18 11:39:55 PDT 2020,Thu Jun 18 12:06:11 PDT 2020,Sun Jun 21 12:06:11 PDT 2020, , , ,1576,0% (0/0),0% (0/0),0% (0/0),1122,Lexington,USA,wentworth military academy,64067,MO,261955, , ,Missouri, ,true,x, 
374UMBUHOASURTOKTL7FQVOBWGSTC7,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:20:43 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:20:43 PDT 2020, , ,3YOH7BII0EAUA32RGVTU3GKPGRYKVY,A1Q890R4148O5G,Submitted,Thu Jun 18 11:48:22 PDT 2020,Thu Jun 18 11:48:25 PDT 2020,Sun Jun 21 11:48:25 PDT 2020, , , ,3,0% (0/0),0% (0/0),0% (0/0),1122,Lexington,USA,wentworth military academy,64067,MO,261955, , ,Missouri, ,true, ,x
374UMBUHOASURTOKTL7FQVOBWGSTC7,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:20:43 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:20:43 PDT 2020, , ,3YZ8UPK3VYPCEQ13JS2RJB5YXBGCUO,A1PIWVNLBFYV4X,Submitted,Thu Jun 18 11:47:41 PDT 2020,Thu Jun 18 11:48:22 PDT 2020,Sun Jun 21 11:48:22 PDT 2020, , , ,41,0% (0/0),0% (0/0),0% (0/0),1122,Lexington,USA,wentworth military academy,64067,MO,261955, , ,Missouri, ,true,x, 
374UMBUHOASURTOKTL7FQVOBWGSTC7,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:20:43 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:20:43 PDT 2020, , ,3Z3ZLGNNSNXW9XY39Q7LG74FODU3Q9,AQA4AX0RCRPSV,Submitted,Thu Jun 18 11:34:17 PDT 2020,Thu Jun 18 11:34:23 PDT 2020,Sun Jun 21 11:34:23 PDT 2020, , , ,6,0% (0/0),0% (0/0),0% (0/0),1122,Lexington,USA,wentworth military academy,64067,MO,261955, , ,Missouri, ,true, ,x
374UMBUHOASURTOKTL7FQVOBWGTCTR,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:12 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:12 PDT 2020, , ,3018Q3ZVONTW5JCOVKBV85SQQ91ARQ,A1ZGOZQF2VZ0X9,Submitted,Thu Jun 18 12:18:50 PDT 2020,Thu Jun 18 12:27:19 PDT 2020,Sun Jun 21 12:27:19 PDT 2020, , , ,509,0% (0/0),0% (0/0),0% (0/0),1035,Memphis,USA,memphis academy of sci & eng,38104,TN,431424, , ,Tennessee,470014802045,false,x, 
374UMBUHOASURTOKTL7FQVOBWGTCTR,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:12 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:12 PDT 2020, , ,3PH3VY7DJQ02EN1I6610CXRGR9LWZE,A33BYFEAGABEOO,Submitted,Thu Jun 18 12:14:33 PDT 2020,Thu Jun 18 12:15:58 PDT 2020,Sun Jun 21 12:15:58 PDT 2020, , , ,85,0% (0/0),0% (0/0),0% (0/0),1035,Memphis,USA,memphis academy of sci & eng,38104,TN,431424, , ,Tennessee,470014802045,false,x, 
374UMBUHOASURTOKTL7FQVOBWGTCTR,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:12 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:12 PDT 2020, , ,3R2PKQ87N1BKELIU207R34MZXU7MII,A1Q6VY3C3CEOA0,Submitted,Thu Jun 18 12:18:10 PDT 2020,Thu Jun 18 12:23:58 PDT 2020,Sun Jun 21 12:23:58 PDT 2020, , , ,348,0% (0/0),0% (0/0),0% (0/0),1035,Memphis,USA,memphis academy of sci & eng,38104,TN,431424, , ,Tennessee,470014802045,false,x, 
374UMBUHOASURTOKTL7FQVOBWGTCTR,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:12 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:12 PDT 2020, , ,3WR9XG3T68E7LBCSD53YQLFQXNA479,AQA4AX0RCRPSV,Submitted,Thu Jun 18 12:14:55 PDT 2020,Thu Jun 18 12:15:01 PDT 2020,Sun Jun 21 12:15:01 PDT 2020, , , ,6,0% (0/0),0% (0/0),0% (0/0),1035,Memphis,USA,memphis academy of sci & eng,38104,TN,431424, , ,Tennessee, ,true, ,x
375VMB7D5OMEN7ENZ53MWU4K6ZPDIB,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:22 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:22 PDT 2020, , ,326O153BMN15UMAVTOIXZZ1DWNADEK,A30ZQJNLJMH7XZ,Submitted,Thu Jun 18 12:25:29 PDT 2020,Thu Jun 18 12:25:38 PDT 2020,Sun Jun 21 12:25:38 PDT 2020, , , ,9,0% (0/0),0% (0/0),0% (0/0),530,Tampa,USA,berkeley preparatory school,33615,FL,101686, , ,Florida, ,true,x, 
375VMB7D5OMEN7ENZ53MWU4K6ZPDIB,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:22 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:22 PDT 2020, , ,3E7TUJ2EGHPOZQJELD2B7L025QVD9B,A1Q890R4148O5G,Submitted,Thu Jun 18 12:27:18 PDT 2020,Thu Jun 18 12:27:22 PDT 2020,Sun Jun 21 12:27:22 PDT 2020, , , ,4,0% (0/0),0% (0/0),0% (0/0),530,Tampa,USA,berkeley preparatory school,33615,FL,101686, , ,Florida, ,true, ,x
375VMB7D5OMEN7ENZ53MWU4K6ZPDIB,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:22 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:22 PDT 2020, , ,3FTYUGLFSZO5Y3H2INPUV5V0JU9D5H,A1G94QON7A9K0N,Submitted,Thu Jun 18 12:37:38 PDT 2020,Thu Jun 18 12:55:47 PDT 2020,Sun Jun 21 12:55:47 PDT 2020, , , ,1089,0% (0/0),0% (0/0),0% (0/0),530,Tampa,USA,berkeley preparatory school,33615,FL,101686, , ,Florida, ,true,x, 
375VMB7D5OMEN7ENZ53MWU4K6ZPDIB,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:22 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:22 PDT 2020, , ,3ZAK8W07I9HSKY6N7C97OA3XOMW0UW,A1PPJJHOPZQ3E5,Submitted,Thu Jun 18 12:25:29 PDT 2020,Thu Jun 18 13:02:21 PDT 2020,Sun Jun 21 13:02:21 PDT 2020, , , ,2212,0% (0/0),0% (0/0),0% (0/0),530,Tampa,USA,berkeley preparatory school,33615,FL,101686, , ,Florida,120087000958,false,x, 
375VMB7D5OMEN7ENZ53MWU4K6ZPIDG,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:16 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:16 PDT 2020, , ,317HQ483ICVQW33UE1MRGJBZ2KIINF,AAHPYD3M7T84Y,Submitted,Thu Jun 18 12:22:23 PDT 2020,Thu Jun 18 12:23:00 PDT 2020,Sun Jun 21 12:23:00 PDT 2020, , , ,37,0% (0/0),0% (0/0),0% (0/0),1217,Bessemer,USA,flint hill christian school,35022,AL, , , ,Alabama, ,true,x, 
375VMB7D5OMEN7ENZ53MWU4K6ZPIDG,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:16 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:16 PDT 2020, , ,3FTYUGLFSZO5Y3H2INPUV5V0JU75D7,A1G94QON7A9K0N,Submitted,Thu Jun 18 12:12:26 PDT 2020,Thu Jun 18 12:17:24 PDT 2020,Sun Jun 21 12:17:24 PDT 2020, , , ,298,0% (0/0),0% (0/0),0% (0/0),1217,Bessemer,USA,flint hill christian school,35022,AL, , , ,Alabama, ,true,x, 
375VMB7D5OMEN7ENZ53MWU4K6ZPIDG,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:16 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:16 PDT 2020, , ,3NG53N1RL0MXAI3ULUNS7JMGZ3BP87,A1Q890R4148O5G,Submitted,Thu Jun 18 12:12:33 PDT 2020,Thu Jun 18 12:12:37 PDT 2020,Sun Jun 21 12:12:37 PDT 2020, , , ,4,0% (0/0),0% (0/0),0% (0/0),1217,Bessemer,USA,flint hill christian school,35022,AL, , , ,Alabama, ,true, ,x
375VMB7D5OMEN7ENZ53MWU4K6ZPIDG,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:16 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:16 PDT 2020, , ,3OXV7EAXLJT3ZFFJUHTNA2NOOCW63T,AQA4AX0RCRPSV,Submitted,Thu Jun 18 12:19:38 PDT 2020,Thu Jun 18 12:19:44 PDT 2020,Sun Jun 21 12:19:44 PDT 2020, , , ,6,0% (0/0),0% (0/0),0% (0/0),1217,Bessemer,USA,flint hill christian school,35022,AL, , , ,Alabama, ,true, ,x
375VSR8FW1CUJ7M2HAMS1EOEHDHRZR,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:20:57 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:20:57 PDT 2020, , ,38SKSKU7R60083092O6C3R7AXPCIL7,A1FYJYV4GBFELD,Submitted,Thu Jun 18 12:04:11 PDT 2020,Thu Jun 18 12:04:39 PDT 2020,Sun Jun 21 12:04:39 PDT 2020, , , ,28,0% (0/0),0% (0/0),0% (0/0),1213,Helena,USA,hillsboro school,35080,AL,010018, , ,Alabama, ,true,x, 
375VSR8FW1CUJ7M2HAMS1EOEHDHRZR,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:20:57 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:20:57 PDT 2020, , ,39K0FND3AMI583ZWQCFEM6YGKMXMA9,A24UW5LJPVNWA9,Submitted,Thu Jun 18 12:02:51 PDT 2020,Thu Jun 18 12:03:54 PDT 2020,Sun Jun 21 12:03:54 PDT 2020, , , ,63,0% (0/0),0% (0/0),0% (0/0),1213,Helena,USA,hillsboro school,35080,AL,010018, , ,Alabama, ,true,x, 
375VSR8FW1CUJ7M2HAMS1EOEHDHRZR,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:20:57 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:20:57 PDT 2020, , ,3M1CVSFP658WTIXOI5MV3FILUNWAQM,AQA4AX0RCRPSV,Submitted,Thu Jun 18 12:09:50 PDT 2020,Thu Jun 18 12:09:55 PDT 2020,Sun Jun 21 12:09:55 PDT 2020, , , ,5,0% (0/0),0% (0/0),0% (0/0),1213,Helena,USA,hillsboro school,35080,AL,010018, , ,Alabama, ,true, ,x
375VSR8FW1CUJ7M2HAMS1EOEHDHRZR,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:20:57 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:20:57 PDT 2020, , ,3Y54SXRO1QOT073E5EXH8L52LXHTUP,A1Q890R4148O5G,Submitted,Thu Jun 18 11:50:40 PDT 2020,Thu Jun 18 11:50:44 PDT 2020,Sun Jun 21 11:50:44 PDT 2020, , , ,4,0% (0/0),0% (0/0),0% (0/0),1213,Helena,USA,hillsboro school,35080,AL,010018, , ,Alabama, ,true, ,x
375VSR8FW1CUJ7M2HAMS1EOEHDHZRZ,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:04 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:04 PDT 2020, , ,3IFS6Q0HJNMNCGVZMX3DFDL5PJNSIY,AE06KCFQQPAZF,Submitted,Thu Jun 18 12:13:12 PDT 2020,Thu Jun 18 12:13:38 PDT 2020,Sun Jun 21 12:13:38 PDT 2020, , , ,26,0% (0/0),0% (0/0),0% (0/0),792,New York,USA,lyceum kennedy,10017,NY,333762, , ,New York,A0990088,false,x, 
375VSR8FW1CUJ7M2HAMS1EOEHDHZRZ,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:04 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:04 PDT 2020, , ,3IJXV6UZ12MBB1VM7838P3G93H3RI8,A17LA7KM9S0SCS,Submitted,Thu Jun 18 12:11:43 PDT 2020,Thu Jun 18 12:15:54 PDT 2020,Sun Jun 21 12:15:54 PDT 2020, , , ,251,0% (0/0),0% (0/0),0% (0/0),792,New York,USA,lyceum kennedy,10017,NY,333762, , ,New York, ,true, ,x
375VSR8FW1CUJ7M2HAMS1EOEHDHZRZ,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:04 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:04 PDT 2020, , ,3LYA37P8IVQF1P4LBE2U24QIDZPBKQ,A1VPJFCJDIXGW7,Submitted,Thu Jun 18 12:08:32 PDT 2020,Thu Jun 18 12:09:10 PDT 2020,Sun Jun 21 12:09:10 PDT 2020, , , ,38,0% (0/0),0% (0/0),0% (0/0),792,New York,USA,lyceum kennedy,10017,NY,333762, , ,New York,A0302253,false,x, 
375VSR8FW1CUJ7M2HAMS1EOEHDHZRZ,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:04 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:04 PDT 2020, , ,3URFVVM16ALPMJCDB6MZU96J6T9ZUH,AQA4AX0RCRPSV,Submitted,Thu Jun 18 12:12:13 PDT 2020,Thu Jun 18 12:12:18 PDT 2020,Sun Jun 21 12:12:18 PDT 2020, , , ,5,0% (0/0),0% (0/0),0% (0/0),792,New York,USA,lyceum kennedy,10017,NY,333762, , ,New York, ,true, ,x
